DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa), Light (lx)
2019-07-18 00:00:01 +0800, BME280|BH1750FVI, 31.09, 87.24, 996.81, 0
2019-07-18 00:00:08 +0800, BME280|BH1750FVI, 31.10, 86.82, 996.83, 0
2019-07-18 00:00:15 +0800, BME280|BH1750FVI, 31.10, 86.93, 996.84, 0
2019-07-18 00:00:22 +0800, BME280|BH1750FVI, 31.09, 87.12, 996.86, 0
2019-07-18 00:00:29 +0800, BME280|BH1750FVI, 31.08, 87.25, 996.80, 0
2019-07-18 00:00:36 +0800, BME280|BH1750FVI, 31.09, 87.21, 996.82, 0
2019-07-18 00:00:44 +0800, BME280|BH1750FVI, 31.11, 86.80, 996.81, 0
2019-07-18 00:00:51 +0800, BME280|BH1750FVI, 31.13, 86.90, 996.81, 0
2019-07-18 00:00:58 +0800, BME280|BH1750FVI, 31.14, 87.34, 996.78, 0
2019-07-18 00:01:05 +0800, BME280|BH1750FVI, 31.14, 87.53, 996.81, 0
2019-07-18 00:01:12 +0800, BME280|BH1750FVI, 31.13, 87.50, 996.76, 0
2019-07-18 00:01:21 +0800, BME280|BH1750FVI, 31.13, 87.59, 996.77, 0
2019-07-18 00:01:28 +0800, BME280|BH1750FVI, 31.13, 87.37, 996.75, 0
2019-07-18 00:01:35 +0800, BME280|BH1750FVI, 31.12, 87.26, 996.81, 0
2019-07-18 00:01:42 +0800, BME280|BH1750FVI, 31.12, 87.04, 996.81, 0
2019-07-18 00:01:49 +0800, BME280|BH1750FVI, 31.14, 86.81, 996.84, 0
2019-07-18 00:01:56 +0800, BME280|BH1750FVI, 31.16, 86.65, 996.80, 0
2019-07-18 00:02:04 +0800, BME280|BH1750FVI, 31.20, 86.23, 996.78, 0
2019-07-18 00:02:11 +0800, BME280|BH1750FVI, 31.22, 86.37, 996.78, 0
2019-07-18 00:02:18 +0800, BME280|BH1750FVI, 31.22, 87.25, 996.80, 0
2019-07-18 00:02:25 +0800, BME280|BH1750FVI, 31.17, 87.62, 996.74, 0
2019-07-18 00:02:33 +0800, BME280|BH1750FVI, 31.16, 87.71, 996.78, 0
2019-07-18 00:02:41 +0800, BME280|BH1750FVI, 31.16, 87.76, 996.81, 0
2019-07-18 00:02:48 +0800, BME280|BH1750FVI, 31.15, 87.82, 996.75, 0
2019-07-18 00:02:55 +0800, BME280|BH1750FVI, 31.14, 87.87, 996.78, 0
2019-07-18 00:03:02 +0800, BME280|BH1750FVI, 31.12, 87.98, 996.77, 0
2019-07-18 00:03:09 +0800, BME280|BH1750FVI, 31.11, 88.23, 996.81, 0
2019-07-18 00:03:16 +0800, BME280|BH1750FVI, 31.10, 88.31, 996.82, 0
2019-07-18 00:03:25 +0800, BME280|BH1750FVI, 31.11, 88.26, 996.76, 0
2019-07-18 00:03:32 +0800, BME280|BH1750FVI, 31.11, 88.43, 996.75, 0
2019-07-18 00:03:39 +0800, BME280|BH1750FVI, 31.11, 88.52, 996.79, 0
2019-07-18 00:03:46 +0800, BME280|BH1750FVI, 31.10, 88.23, 996.77, 0
2019-07-18 00:03:53 +0800, BME280|BH1750FVI, 31.12, 87.45, 996.77, 0
2019-07-18 00:04:01 +0800, BME280|BH1750FVI, 31.16, 87.00, 996.77, 0
2019-07-18 00:04:08 +0800, BME280|BH1750FVI, 31.16, 87.69, 996.71, 0
2019-07-18 00:04:15 +0800, BME280|BH1750FVI, 31.16, 87.81, 996.73, 0
2019-07-18 00:04:22 +0800, BME280|BH1750FVI, 31.14, 87.93, 996.76, 0
2019-07-18 00:04:29 +0800, BME280|BH1750FVI, 31.14, 88.01, 996.75, 0
2019-07-18 00:04:36 +0800, BME280|BH1750FVI, 31.16, 88.04, 996.76, 0
2019-07-18 00:04:45 +0800, BME280|BH1750FVI, 31.17, 88.10, 996.74, 0
2019-07-18 00:04:52 +0800, BME280|BH1750FVI, 31.17, 88.12, 996.74, 0
2019-07-18 00:04:59 +0800, BME280|BH1750FVI, 31.16, 88.14, 996.73, 0
2019-07-18 00:05:06 +0800, BME280|BH1750FVI, 31.19, 88.03, 996.72, 0
2019-07-18 00:05:13 +0800, BME280|BH1750FVI, 31.18, 88.07, 996.74, 0
2019-07-18 00:05:21 +0800, BME280|BH1750FVI, 31.19, 88.14, 996.71, 0
2019-07-18 00:05:28 +0800, BME280|BH1750FVI, 31.17, 88.11, 996.73, 0
2019-07-18 00:05:35 +0800, BME280|BH1750FVI, 31.14, 88.20, 996.74, 0
2019-07-18 00:05:42 +0800, BME280|BH1750FVI, 31.13, 88.26, 996.74, 0
2019-07-18 00:05:49 +0800, BME280|BH1750FVI, 31.11, 88.35, 996.71, 0
2019-07-18 00:05:56 +0800, BME280|BH1750FVI, 31.07, 88.55, 996.73, 0
2019-07-18 00:06:05 +0800, BME280|BH1750FVI, 31.04, 88.78, 996.72, 0
2019-07-18 00:06:12 +0800, BME280|BH1750FVI, 31.02, 88.76, 996.73, 0
2019-07-18 00:06:19 +0800, BME280|BH1750FVI, 31.00, 88.67, 996.74, 0
2019-07-18 00:06:29 +0800, BME280|BH1750FVI, 30.96, 89.11, 996.76, 0
2019-07-18 00:06:36 +0800, BME280|BH1750FVI, 30.93, 89.24, 996.75, 0
2019-07-18 00:06:45 +0800, BME280|BH1750FVI, 30.89, 89.44, 996.74, 0
2019-07-18 00:06:52 +0800, BME280|BH1750FVI, 30.88, 89.50, 996.76, 0
2019-07-18 00:06:59 +0800, BME280|BH1750FVI, 30.87, 89.52, 996.76, 0
2019-07-18 00:07:06 +0800, BME280|BH1750FVI, 30.85, 89.61, 996.76, 0
2019-07-18 00:07:13 +0800, BME280|BH1750FVI, 30.84, 89.73, 996.70, 0
2019-07-18 00:07:22 +0800, BME280|BH1750FVI, 30.83, 89.96, 996.75, 0
2019-07-18 00:07:29 +0800, BME280|BH1750FVI, 30.83, 90.03, 996.67, 0
2019-07-18 00:07:36 +0800, BME280|BH1750FVI, 30.84, 90.10, 996.73, 0
2019-07-18 00:07:43 +0800, BME280|BH1750FVI, 30.85, 90.12, 996.72, 0
2019-07-18 00:07:50 +0800, BME280|BH1750FVI, 30.86, 90.08, 996.72, 0
2019-07-18 00:07:57 +0800, BME280|BH1750FVI, 30.85, 90.12, 996.74, 0
2019-07-18 00:08:05 +0800, BME280|BH1750FVI, 30.83, 90.27, 996.67, 0
2019-07-18 00:08:12 +0800, BME280|BH1750FVI, 30.81, 90.42, 996.67, 0
2019-07-18 00:08:19 +0800, BME280|BH1750FVI, 30.80, 90.54, 996.72, 0
2019-07-18 00:08:26 +0800, BME280|BH1750FVI, 30.79, 90.54, 996.67, 0
2019-07-18 00:08:33 +0800, BME280|BH1750FVI, 30.78, 90.54, 996.68, 0
2019-07-18 00:08:42 +0800, BME280|BH1750FVI, 30.79, 90.62, 996.69, 0
2019-07-18 00:08:49 +0800, BME280|BH1750FVI, 30.79, 90.50, 996.68, 0
2019-07-18 00:08:56 +0800, BME280|BH1750FVI, 30.77, 90.37, 996.68, 0
2019-07-18 00:09:03 +0800, BME280|BH1750FVI, 30.75, 90.43, 996.67, 0
2019-07-18 00:09:10 +0800, BME280|BH1750FVI, 30.76, 90.55, 996.69, 0
2019-07-18 00:09:17 +0800, BME280|BH1750FVI, 30.75, 90.63, 996.70, 0
2019-07-18 00:09:25 +0800, BME280|BH1750FVI, 30.74, 90.66, 996.70, 0
2019-07-18 00:09:32 +0800, BME280|BH1750FVI, 30.73, 90.77, 996.72, 0
2019-07-18 00:09:39 +0800, BME280|BH1750FVI, 30.72, 90.93, 996.71, 0
2019-07-18 00:09:46 +0800, BME280|BH1750FVI, 30.72, 90.98, 996.67, 0
2019-07-18 00:09:53 +0800, BME280|BH1750FVI, 30.73, 91.04, 996.72, 0
2019-07-18 00:10:02 +0800, BME280|BH1750FVI, 30.75, 90.98, 996.68, 0
2019-07-18 00:10:09 +0800, BME280|BH1750FVI, 30.75, 90.95, 996.69, 0
2019-07-18 00:10:16 +0800, BME280|BH1750FVI, 30.75, 90.96, 996.70, 0
2019-07-18 00:10:23 +0800, BME280|BH1750FVI, 30.74, 90.98, 996.69, 0
2019-07-18 00:10:30 +0800, BME280|BH1750FVI, 30.74, 90.98, 996.67, 0
2019-07-18 00:10:37 +0800, BME280|BH1750FVI, 30.72, 91.05, 996.72, 0
2019-07-18 00:10:45 +0800, BME280|BH1750FVI, 30.69, 91.20, 996.71, 0
2019-07-18 00:10:52 +0800, BME280|BH1750FVI, 30.69, 91.20, 996.71, 0
2019-07-18 00:10:59 +0800, BME280|BH1750FVI, 30.66, 91.14, 996.71, 0
2019-07-18 00:11:07 +0800, BME280|BH1750FVI, 30.65, 91.18, 996.68, 0
2019-07-18 00:11:14 +0800, BME280|BH1750FVI, 30.61, 91.31, 996.71, 0
2019-07-18 00:11:22 +0800, BME280|BH1750FVI, 30.58, 91.39, 996.70, 0
2019-07-18 00:11:29 +0800, BME280|BH1750FVI, 30.55, 91.44, 996.69, 0
2019-07-18 00:11:36 +0800, BME280|BH1750FVI, 30.51, 91.26, 996.66, 0
2019-07-18 00:11:43 +0800, BME280|BH1750FVI, 30.50, 90.98, 996.68, 0
2019-07-18 00:11:50 +0800, BME280|BH1750FVI, 30.48, 90.68, 996.66, 0
2019-07-18 00:11:57 +0800, BME280|BH1750FVI, 30.46, 90.49, 996.62, 0
2019-07-18 00:12:06 +0800, BME280|BH1750FVI, 30.46, 90.22, 996.65, 0
2019-07-18 00:12:13 +0800, BME280|BH1750FVI, 30.46, 90.18, 996.60, 0
2019-07-18 00:12:20 +0800, BME280|BH1750FVI, 30.45, 90.45, 996.61, 0
2019-07-18 00:12:27 +0800, BME280|BH1750FVI, 30.43, 90.65, 996.65, 0
2019-07-18 00:12:34 +0800, BME280|BH1750FVI, 30.42, 90.62, 996.62, 0
2019-07-18 00:12:42 +0800, BME280|BH1750FVI, 30.45, 90.68, 996.62, 0
2019-07-18 00:12:49 +0800, BME280|BH1750FVI, 30.44, 90.61, 996.61, 0
2019-07-18 00:12:56 +0800, BME280|BH1750FVI, 30.43, 90.65, 996.61, 0
2019-07-18 00:13:03 +0800, BME280|BH1750FVI, 30.43, 90.80, 996.63, 0
2019-07-18 00:13:10 +0800, BME280|BH1750FVI, 30.44, 90.86, 996.59, 0
2019-07-18 00:13:17 +0800, BME280|BH1750FVI, 30.47, 90.82, 996.64, 0
2019-07-18 00:13:26 +0800, BME280|BH1750FVI, 30.49, 90.94, 996.58, 0
2019-07-18 00:13:33 +0800, BME280|BH1750FVI, 30.51, 91.05, 996.58, 0
2019-07-18 00:13:40 +0800, BME280|BH1750FVI, 30.51, 91.69, 996.59, 0
2019-07-18 00:13:47 +0800, BME280|BH1750FVI, 30.50, 91.86, 996.56, 0
2019-07-18 00:13:54 +0800, BME280|BH1750FVI, 30.48, 92.03, 996.56, 0
2019-07-18 00:14:02 +0800, BME280|BH1750FVI, 30.47, 92.11, 996.55, 0
2019-07-18 00:14:09 +0800, BME280|BH1750FVI, 30.49, 92.00, 996.55, 0
2019-07-18 00:14:16 +0800, BME280|BH1750FVI, 30.51, 91.57, 996.55, 0
2019-07-18 00:14:23 +0800, BME280|BH1750FVI, 30.53, 91.68, 996.54, 0
2019-07-18 00:14:30 +0800, BME280|BH1750FVI, 30.53, 91.64, 996.55, 0
2019-07-18 00:14:37 +0800, BME280|BH1750FVI, 30.54, 91.50, 996.58, 0
2019-07-18 00:14:46 +0800, BME280|BH1750FVI, 30.54, 90.86, 996.52, 0
2019-07-18 00:14:53 +0800, BME280|BH1750FVI, 30.55, 90.81, 996.52, 0
2019-07-18 00:15:00 +0800, BME280|BH1750FVI, 30.56, 90.89, 996.55, 0
2019-07-18 00:15:07 +0800, BME280|BH1750FVI, 30.59, 91.01, 996.55, 0
2019-07-18 00:15:14 +0800, BME280|BH1750FVI, 30.60, 90.85, 996.52, 0
2019-07-18 00:15:22 +0800, BME280|BH1750FVI, 30.62, 90.72, 996.52, 0
2019-07-18 00:15:33 +0800, BME280|BH1750FVI, 30.63, 90.53, 996.53, 0
2019-07-18 00:15:40 +0800, BME280|BH1750FVI, 30.63, 90.40, 996.55, 0
2019-07-18 00:15:47 +0800, BME280|BH1750FVI, 30.63, 90.43, 996.54, 0
2019-07-18 00:15:54 +0800, BME280|BH1750FVI, 30.62, 90.52, 996.53, 0
2019-07-18 00:16:03 +0800, BME280|BH1750FVI, 30.58, 90.67, 996.49, 0
2019-07-18 00:16:10 +0800, BME280|BH1750FVI, 30.56, 90.89, 996.53, 0
2019-07-18 00:16:17 +0800, BME280|BH1750FVI, 30.53, 91.02, 996.51, 0
2019-07-18 00:16:24 +0800, BME280|BH1750FVI, 30.49, 91.24, 996.50, 0
2019-07-18 00:16:31 +0800, BME280|BH1750FVI, 30.48, 91.41, 996.48, 0
2019-07-18 00:16:38 +0800, BME280|BH1750FVI, 30.46, 91.52, 996.49, 0
2019-07-18 00:16:46 +0800, BME280|BH1750FVI, 30.44, 91.72, 996.53, 0
2019-07-18 00:16:53 +0800, BME280|BH1750FVI, 30.41, 91.88, 996.51, 0
2019-07-18 00:17:00 +0800, BME280|BH1750FVI, 30.40, 91.99, 996.48, 0
2019-07-18 00:17:07 +0800, BME280|BH1750FVI, 30.41, 92.04, 996.51, 0
2019-07-18 00:17:14 +0800, BME280|BH1750FVI, 30.40, 92.09, 996.49, 0
2019-07-18 00:17:23 +0800, BME280|BH1750FVI, 30.41, 92.18, 996.47, 0
2019-07-18 00:17:30 +0800, BME280|BH1750FVI, 30.43, 91.71, 996.47, 0
2019-07-18 00:17:37 +0800, BME280|BH1750FVI, 30.45, 91.39, 996.53, 0
2019-07-18 00:17:44 +0800, BME280|BH1750FVI, 30.45, 91.90, 996.47, 0
2019-07-18 00:17:51 +0800, BME280|BH1750FVI, 30.42, 92.10, 996.48, 0
2019-07-18 00:17:58 +0800, BME280|BH1750FVI, 30.40, 92.26, 996.47, 0
2019-07-18 00:18:06 +0800, BME280|BH1750FVI, 30.42, 91.43, 996.48, 0
2019-07-18 00:18:13 +0800, BME280|BH1750FVI, 30.43, 91.69, 996.48, 0
2019-07-18 00:18:20 +0800, BME280|BH1750FVI, 30.43, 91.74, 996.45, 0
2019-07-18 00:18:27 +0800, BME280|BH1750FVI, 30.43, 91.77, 996.46, 0
2019-07-18 00:18:34 +0800, BME280|BH1750FVI, 30.45, 91.26, 996.46, 0
2019-07-18 00:18:43 +0800, BME280|BH1750FVI, 30.48, 91.27, 996.47, 0
2019-07-18 00:18:50 +0800, BME280|BH1750FVI, 30.47, 91.72, 996.47, 0
2019-07-18 00:18:57 +0800, BME280|BH1750FVI, 30.46, 91.95, 996.46, 0
2019-07-18 00:19:04 +0800, BME280|BH1750FVI, 30.44, 92.10, 996.47, 0
2019-07-18 00:19:11 +0800, BME280|BH1750FVI, 30.46, 92.23, 996.46, 0
2019-07-18 00:19:18 +0800, BME280|BH1750FVI, 30.46, 92.27, 996.41, 0
2019-07-18 00:19:26 +0800, BME280|BH1750FVI, 30.47, 92.43, 996.44, 0
2019-07-18 00:19:33 +0800, BME280|BH1750FVI, 30.49, 92.41, 996.43, 0
2019-07-18 00:19:41 +0800, BME280|BH1750FVI, 30.48, 92.32, 996.43, 0
2019-07-18 00:19:48 +0800, BME280|BH1750FVI, 30.50, 92.35, 996.47, 0
2019-07-18 00:19:55 +0800, BME280|BH1750FVI, 30.51, 92.33, 996.42, 0
2019-07-18 00:20:03 +0800, BME280|BH1750FVI, 30.54, 92.24, 996.40, 0
2019-07-18 00:20:10 +0800, BME280|BH1750FVI, 30.55, 92.10, 996.42, 0
2019-07-18 00:20:17 +0800, BME280|BH1750FVI, 30.55, 92.02, 996.42, 0
2019-07-18 00:20:24 +0800, BME280|BH1750FVI, 30.53, 91.89, 996.40, 0
2019-07-18 00:20:31 +0800, BME280|BH1750FVI, 30.51, 91.87, 996.42, 0
2019-07-18 00:20:38 +0800, BME280|BH1750FVI, 30.48, 91.90, 996.40, 0
2019-07-18 00:20:47 +0800, BME280|BH1750FVI, 30.46, 91.96, 996.38, 0
2019-07-18 00:20:54 +0800, BME280|BH1750FVI, 30.46, 92.06, 996.41, 0
2019-07-18 00:21:01 +0800, BME280|BH1750FVI, 30.45, 92.06, 996.40, 0
2019-07-18 00:21:08 +0800, BME280|BH1750FVI, 30.43, 92.14, 996.44, 0
2019-07-18 00:21:15 +0800, BME280|BH1750FVI, 30.42, 92.25, 996.41, 0
2019-07-18 00:21:23 +0800, BME280|BH1750FVI, 30.40, 92.29, 996.42, 0
2019-07-18 00:21:30 +0800, BME280|BH1750FVI, 30.39, 92.37, 996.36, 0
2019-07-18 00:21:37 +0800, BME280|BH1750FVI, 30.40, 92.11, 996.41, 0
2019-07-18 00:21:44 +0800, BME280|BH1750FVI, 30.41, 91.64, 996.37, 0
2019-07-18 00:21:51 +0800, BME280|BH1750FVI, 30.43, 91.57, 996.41, 0
2019-07-18 00:21:58 +0800, BME280|BH1750FVI, 30.45, 91.73, 996.42, 0
2019-07-18 00:22:07 +0800, BME280|BH1750FVI, 30.45, 92.00, 996.42, 0
2019-07-18 00:22:14 +0800, BME280|BH1750FVI, 30.45, 92.35, 996.39, 0
2019-07-18 00:22:21 +0800, BME280|BH1750FVI, 30.46, 92.51, 996.42, 0
2019-07-18 00:22:28 +0800, BME280|BH1750FVI, 30.48, 92.54, 996.42, 0
2019-07-18 00:22:35 +0800, BME280|BH1750FVI, 30.51, 92.56, 996.42, 0
2019-07-18 00:22:43 +0800, BME280|BH1750FVI, 30.51, 92.35, 996.38, 0
2019-07-18 00:22:50 +0800, BME280|BH1750FVI, 30.52, 92.38, 996.42, 0
2019-07-18 00:22:57 +0800, BME280|BH1750FVI, 30.54, 92.09, 996.40, 0
2019-07-18 00:23:04 +0800, BME280|BH1750FVI, 30.57, 91.33, 996.37, 0
2019-07-18 00:23:11 +0800, BME280|BH1750FVI, 30.60, 90.48, 996.40, 0
2019-07-18 00:23:18 +0800, BME280|BH1750FVI, 30.61, 90.98, 996.35, 0
2019-07-18 00:23:27 +0800, BME280|BH1750FVI, 30.62, 90.91, 996.41, 0
2019-07-18 00:23:34 +0800, BME280|BH1750FVI, 30.65, 90.86, 996.41, 0
2019-07-18 00:23:41 +0800, BME280|BH1750FVI, 30.63, 91.21, 996.38, 0
2019-07-18 00:23:48 +0800, BME280|BH1750FVI, 30.60, 91.48, 996.38, 0
2019-07-18 00:23:55 +0800, BME280|BH1750FVI, 30.59, 91.62, 996.39, 0
2019-07-18 00:24:04 +0800, BME280|BH1750FVI, 30.58, 91.67, 996.36, 0
2019-07-18 00:24:11 +0800, BME280|BH1750FVI, 30.59, 91.68, 996.40, 0
2019-07-18 00:24:18 +0800, BME280|BH1750FVI, 30.60, 91.71, 996.37, 0
