DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa), Light (lx)
2018-07-08 00:00:04 +0800, BME280|BH1750FVI, 28.80, 77.69, 1003.05, 0
2018-07-08 00:00:13 +0800, BME280|BH1750FVI, 28.75, 77.86, 1003.08, 0
2018-07-08 00:00:20 +0800, BME280|BH1750FVI, 28.74, 77.98, 1003.05, 0
2018-07-08 00:00:27 +0800, BME280|BH1750FVI, 28.73, 78.03, 1003.06, 0
2018-07-08 00:00:34 +0800, BME280|BH1750FVI, 28.73, 77.68, 1003.07, 0
2018-07-08 00:00:41 +0800, BME280|BH1750FVI, 28.73, 77.74, 1003.05, 0
2018-07-08 00:00:49 +0800, BME280|BH1750FVI, 28.73, 77.95, 1003.05, 0
2018-07-08 00:00:56 +0800, BME280|BH1750FVI, 28.72, 78.08, 1003.05, 0
2018-07-08 00:01:03 +0800, BME280|BH1750FVI, 28.73, 77.89, 1003.05, 0
2018-07-08 00:01:10 +0800, BME280|BH1750FVI, 28.73, 77.85, 1003.05, 0
2018-07-08 00:01:17 +0800, BME280|BH1750FVI, 28.74, 78.02, 1003.06, 0
2018-07-08 00:01:24 +0800, BME280|BH1750FVI, 28.73, 78.10, 1003.03, 0
2018-07-08 00:01:33 +0800, BME280|BH1750FVI, 28.72, 78.15, 1003.06, 0
2018-07-08 00:01:40 +0800, BME280|BH1750FVI, 28.71, 78.02, 1003.03, 0
2018-07-08 00:01:47 +0800, BME280|BH1750FVI, 28.71, 78.12, 1003.01, 0
2018-07-08 00:01:54 +0800, BME280|BH1750FVI, 28.72, 78.10, 1003.05, 0
2018-07-08 00:02:01 +0800, BME280|BH1750FVI, 28.72, 78.05, 1003.10, 0
2018-07-08 00:02:09 +0800, BME280|BH1750FVI, 28.70, 78.03, 1003.01, 0
2018-07-08 00:02:16 +0800, BME280|BH1750FVI, 28.68, 78.10, 1003.02, 0
2018-07-08 00:02:23 +0800, BME280|BH1750FVI, 28.66, 78.12, 1003.02, 0
2018-07-08 00:02:30 +0800, BME280|BH1750FVI, 28.65, 78.18, 1003.00, 0
2018-07-08 00:02:37 +0800, BME280|BH1750FVI, 28.64, 78.24, 1003.05, 0
2018-07-08 00:02:44 +0800, BME280|BH1750FVI, 28.63, 78.26, 1003.02, 0
2018-07-08 00:02:53 +0800, BME280|BH1750FVI, 28.62, 78.29, 1003.00, 0
2018-07-08 00:03:00 +0800, BME280|BH1750FVI, 28.62, 78.08, 1003.02, 0
2018-07-08 00:03:07 +0800, BME280|BH1750FVI, 28.60, 78.17, 1003.04, 0
2018-07-08 00:03:14 +0800, BME280|BH1750FVI, 28.58, 78.35, 1002.96, 0
2018-07-08 00:03:21 +0800, BME280|BH1750FVI, 28.57, 78.50, 1003.00, 0
2018-07-08 00:03:29 +0800, BME280|BH1750FVI, 28.55, 78.48, 1002.98, 0
2018-07-08 00:03:36 +0800, BME280|BH1750FVI, 28.53, 78.68, 1003.02, 0
2018-07-08 00:03:43 +0800, BME280|BH1750FVI, 28.50, 78.60, 1003.03, 0
2018-07-08 00:03:50 +0800, BME280|BH1750FVI, 28.50, 78.60, 1003.03, 0
2018-07-08 00:03:57 +0800, BME280|BH1750FVI, 28.48, 78.68, 1003.05, 0
2018-07-08 00:04:04 +0800, BME280|BH1750FVI, 28.47, 78.78, 1003.02, 0
2018-07-08 00:04:13 +0800, BME280|BH1750FVI, 28.43, 78.82, 1003.01, 0
