DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa), Light (lx)
2019-04-02 00:00:07 +0800, BME280|BH1750FVI, 15.54, 100.00, 1021.63, 0
2019-04-02 00:00:14 +0800, BME280|BH1750FVI, 15.54, 100.00, 1021.64, 0
2019-04-02 00:00:23 +0800, BME280|BH1750FVI, 15.54, 100.00, 1021.62, 0
2019-04-02 00:00:30 +0800, BME280|BH1750FVI, 15.52, 100.00, 1021.64, 0
2019-04-02 00:00:38 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.61, 0
2019-04-02 00:00:45 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.63, 0
2019-04-02 00:00:52 +0800, BME280|BH1750FVI, 15.51, 100.00, 1021.59, 0
2019-04-02 00:01:01 +0800, BME280|BH1750FVI, 15.52, 100.00, 1021.64, 0
2019-04-02 00:01:09 +0800, BME280|BH1750FVI, 15.51, 100.00, 1021.59, 0
2019-04-02 00:01:16 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.59, 0
2019-04-02 00:01:23 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.61, 0
2019-04-02 00:01:31 +0800, BME280|BH1750FVI, 15.51, 100.00, 1021.59, 0
2019-04-02 00:01:38 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.57, 0
2019-04-02 00:01:47 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.58, 0
2019-04-02 00:01:54 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.58, 0
2019-04-02 00:02:01 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.60, 0
2019-04-02 00:02:09 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.56, 0
2019-04-02 00:02:16 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.55, 0
2019-04-02 00:02:25 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.55, 0
2019-04-02 00:02:32 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.56, 0
2019-04-02 00:02:40 +0800, BME280|BH1750FVI, 15.47, 100.00, 1021.51, 0
2019-04-02 00:02:47 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.55, 0
2019-04-02 00:02:54 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.53, 0
2019-04-02 00:03:02 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.55, 0
2019-04-02 00:03:11 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.54, 0
2019-04-02 00:03:18 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.51, 0
2019-04-02 00:03:25 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.51, 0
2019-04-02 00:03:33 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.51, 0
2019-04-02 00:03:40 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.53, 0
2019-04-02 00:03:49 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.51, 0
2019-04-02 00:03:56 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.51, 0
2019-04-02 00:04:03 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.52, 0
2019-04-02 00:04:11 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.51, 0
2019-04-02 00:04:18 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.50, 0
2019-04-02 00:04:25 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.59, 0
2019-04-02 00:04:34 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.52, 0
2019-04-02 00:04:42 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.51, 0
2019-04-02 00:04:49 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.55, 0
2019-04-02 00:04:56 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.51, 0
2019-04-02 00:05:04 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.56, 0
2019-04-02 00:05:13 +0800, BME280|BH1750FVI, 15.47, 100.00, 1021.52, 0
2019-04-02 00:05:20 +0800, BME280|BH1750FVI, 15.47, 100.00, 1021.50, 0
2019-04-02 00:05:27 +0800, BME280|BH1750FVI, 15.47, 100.00, 1021.50, 0
2019-04-02 00:05:35 +0800, BME280|BH1750FVI, 15.46, 100.00, 1021.48, 0
2019-04-02 00:05:42 +0800, BME280|BH1750FVI, 15.46, 100.00, 1021.51, 0
2019-04-02 00:05:49 +0800, BME280|BH1750FVI, 15.46, 100.00, 1021.51, 0
2019-04-02 00:05:58 +0800, BME280|BH1750FVI, 15.47, 100.00, 1021.51, 0
2019-04-02 00:06:05 +0800, BME280|BH1750FVI, 15.48, 100.00, 1021.51, 0
2019-04-02 00:06:13 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.49, 0
2019-04-02 00:06:20 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.55, 0
2019-04-02 00:06:27 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.53, 0
2019-04-02 00:06:36 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.56, 0
2019-04-02 00:06:44 +0800, BME280|BH1750FVI, 15.49, 100.00, 1021.48, 0
2019-04-02 00:06:51 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.47, 0
2019-04-02 00:06:58 +0800, BME280|BH1750FVI, 15.50, 100.00, 1021.49, 0
2019-04-02 00:07:06 +0800, BME280|BH1750FVI, 15.53, 100.00, 1021.47, 0
2019-04-02 00:07:13 +0800, BME280|BH1750FVI, 15.61, 100.00, 1021.47, 0
2019-04-02 00:07:22 +0800, BME280|BH1750FVI, 15.65, 100.00, 1021.45, 0
2019-04-02 00:07:29 +0800, BME280|BH1750FVI, 15.66, 100.00, 1021.45, 0
2019-04-02 00:07:37 +0800, BME280|BH1750FVI, 15.64, 100.00, 1021.47, 0
2019-04-02 00:07:44 +0800, BME280|BH1750FVI, 15.64, 100.00, 1021.45, 0
2019-04-02 00:07:51 +0800, BME280|BH1750FVI, 15.63, 100.00, 1021.46, 0
2019-04-02 00:08:00 +0800, BME280|BH1750FVI, 15.63, 100.00, 1021.45, 0
2019-04-02 00:08:07 +0800, BME280|BH1750FVI, 15.61, 100.00, 1021.45, 0
2019-04-02 00:08:15 +0800, BME280|BH1750FVI, 15.60, 100.00, 1021.45, 0
2019-04-02 00:08:22 +0800, BME280|BH1750FVI, 15.60, 100.00, 1021.46, 0
2019-04-02 00:08:29 +0800, BME280|BH1750FVI, 15.59, 100.00, 1021.44, 0
2019-04-02 00:08:37 +0800, BME280|BH1750FVI, 15.59, 100.00, 1021.44, 0
2019-04-02 00:08:46 +0800, BME280|BH1750FVI, 15.58, 100.00, 1021.45, 0
2019-04-02 00:08:53 +0800, BME280|BH1750FVI, 15.57, 100.00, 1021.45, 0
2019-04-02 00:09:00 +0800, BME280|BH1750FVI, 15.57, 100.00, 1021.44, 0
2019-04-02 00:09:08 +0800, BME280|BH1750FVI, 15.57, 100.00, 1021.46, 0
2019-04-02 00:09:15 +0800, BME280|BH1750FVI, 15.57, 100.00, 1021.47, 0
2019-04-02 00:09:24 +0800, BME280|BH1750FVI, 15.57, 100.00, 1021.44, 0
2019-04-02 00:09:31 +0800, BME280|BH1750FVI, 15.57, 100.00, 1021.43, 0
2019-04-02 00:09:39 +0800, BME280|BH1750FVI, 15.57, 100.00, 1021.44, 0
2019-04-02 00:09:46 +0800, BME280|BH1750FVI, 15.58, 100.00, 1021.45, 0
2019-04-02 00:09:53 +0800, BME280|BH1750FVI, 15.59, 100.00, 1021.44, 0
2019-04-02 00:10:01 +0800, BME280|BH1750FVI, 15.60, 100.00, 1021.45, 0
2019-04-02 00:10:09 +0800, BME280|BH1750FVI, 15.60, 100.00, 1021.42, 0
2019-04-02 00:10:17 +0800, BME280|BH1750FVI, 15.59, 100.00, 1021.43, 0
2019-04-02 00:10:24 +0800, BME280|BH1750FVI, 15.60, 100.00, 1021.40, 0
2019-04-02 00:10:31 +0800, BME280|BH1750FVI, 15.63, 100.00, 1021.42, 0
2019-04-02 00:10:39 +0800, BME280|BH1750FVI, 15.64, 100.00, 1021.42, 0
2019-04-02 00:10:48 +0800, BME280|BH1750FVI, 15.65, 100.00, 1021.39, 0
2019-04-02 00:10:55 +0800, BME280|BH1750FVI, 15.65, 100.00, 1021.38, 0
2019-04-02 00:11:02 +0800, BME280|BH1750FVI, 15.65, 100.00, 1021.36, 0
2019-04-02 00:11:10 +0800, BME280|BH1750FVI, 15.64, 100.00, 1021.39, 0
2019-04-02 00:11:17 +0800, BME280|BH1750FVI, 15.63, 100.00, 1021.38, 0
2019-04-02 00:11:24 +0800, BME280|BH1750FVI, 15.63, 100.00, 1021.35, 0
2019-04-02 00:11:33 +0800, BME280|BH1750FVI, 15.63, 100.00, 1021.34, 0
2019-04-02 00:11:41 +0800, BME280|BH1750FVI, 15.63, 100.00, 1021.36, 0
